priority,score,package,file,key,current_text,latin_words
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1312,Sub,Sub
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1314,Recommended Lv.,"Recommended, Lv"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1315,Next Objective,"Next, Objective"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1316,Anomaly Points,"Anomaly, Points"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1319,Quest {fc10C}omplete,"Quest, omplete"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,135,Agent Rank,"Agent, Rank"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,138,Digimon under Analysis,"under, Analysis"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1400,Sort,Sort
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14000,Digimon Personality Type,"Personality, Type"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,140001,8 Years Ago,"Years, Ago"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,140002,Present Day,"Present, Day"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14001,Affection,Affection
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14002,Companionship,Companionship
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14003,Understanding,Understanding
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14004,Heart,Heart
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1401,Obtained,Obtained
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14010,Valor,Valor
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14011,Philanthropy,Philanthropy
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14012,Amicability,Amicability
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,14013,Wisdom,Wisdom
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1402,Name,Name
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1403,Level,Level
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1404,Generation,Generation
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1412,Talent,Talent
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1414,Scan Rate,"Scan, Rate"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1415,Type,Type
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1416,Power,Power
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1417,Size,Size
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1418,Position,Position
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1419,Element,Element
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1420,Land/Sea,"Land, Sea"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1421,Occurrence,Occurrence
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1451,Protected,Protected
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1452,Equipped,Equipped
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150,Current,Current
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150000,Weak,Weak
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150001,Resist,Resist
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150110,Items,Items
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150113,No items available.,"items, available"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150120,Skills,Skills
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150122,Special Skills,"Special, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150130,Analyze,Analyze
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150131,Escape,Escape
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150132,Speed,Speed
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,150133,Auto,Auto
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,151,Cleared,Cleared
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,152,Selected,Selected
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1704,Special Skills,"Special, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,171000,{fc10R}esult,esult
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,171001,{fc10L}og,og
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,171002,Scan Rate:,"Scan, Rate"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,171006,pts.,pts
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,172000,Traits,Traits
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180000,Conversation Log,"Conversation, Log"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180002,Home,Home
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180003,Ally,Ally
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180004,Farm,Farm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180005,Mission,Mission
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180007,{is30}{image(ui_digivice_digiline_reply)} Reply,Reply
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180008,Reply,Reply
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,180010,Tutorial,Tutorial
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19000,Difficulty,Difficulty
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,190000,{n0} {fc15/ {n1}},fc
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,190008,Personality Skills,"Personality, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19001,Autosave,Autosave
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,190013,Move Digimon,Move
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,190014,Place Island,"Place, Island"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,190018,Move,Move
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19002,Screen Brightness,"Screen, Brightness"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19003,Companion Digimon,Companion
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19011,Camera Sensitivity,"Camera, Sensitivity"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19013,Message Speed,"Message, Speed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19014,Vibration,Vibration
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19015,Game Language,"Game, Language"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19016,Character Voices,"Character, Voices"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19017,Master Volume,"Master, Volume"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19018,Music Volume,"Music, Volume"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19020,Voice Volume,"Voice, Volume"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19023,Digimon Voices,Voices
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19024,Confirm,Confirm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19025,Cancel,Cancel
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19034,Off,Off
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19037,Hide,Hide
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19041,Inverted,Inverted
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19042,Slow,Slow
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19044,Fast,Fast
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19045,Instant,Instant
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19046,Low,Low
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19047,Medium,Medium
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19048,High,High
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19049,Japanese,Japanese
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19050,English,English
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19051,French,French
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19052,Spanish,Spanish
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19053,German,German
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19054,Italian,Italian
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19056,Korean,Korean
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19059,Mono,Mono
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19060,Stereo,Stereo
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19066,Type A,"Type, A"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19067,Type B,"Type, B"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19074,Agreed,Agreed
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,19075,Declined,Declined
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,200,New,New
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,201,Recovery,Recovery
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,20100,Personality,Personality
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,20101,Description,Description
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,20102,Just,Just
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,20103,Zealous,Zealous
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,20104,Calm,Calm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,20105,Evil,Evil
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,202,Equipment,Equipment
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,203,Materials,Materials
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,204,Farm,Farm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,205,Costumes/Accessories,"Costumes, Accessories"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,206,Valuables,Valuables
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,207,Cards,Cards
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,208,Skills,Skills
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,210,Enhancements,Enhancements
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,21000,No matching Digimon found.,"matching, found"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,21001,No items found.,"items, found"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,21003,No selectable Digimon.,selectable
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,21004,No information found.,"information, found"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,21005,No opponents found.,"opponents, found"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,21006,No messages found.,"messages, found"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,211,Special,Special
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,3209,Level Up,"Level, Up"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,3300,Empty,Empty
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,3400,Empty,Empty
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,400,Buy,Buy
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,401,Sell,Sell
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,402,Shop,Shop
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,405,Total,Total
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,407,Buy,Buy
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,408,Sell,Sell
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,409,Money Needed,"Money, Needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,412,Materials Needed,"Materials, Needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,414,Create,Create
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,415,Take Apart,"Take, Apart"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6000,A,A
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6001,B,B
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6004,E,E
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6005,F,F
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6006,G,G
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6007,H,H
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6009,J,J
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6010,K,K
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6013,N,N
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6014,O,O
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6015,P,P
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6016,Q,Q
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6017,R,R
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6018,S,S
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6019,T,T
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6020,U,U
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6022,W,W
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6024,Y,Y
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,6025,Z,Z
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,603,Box,Box
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,604,Primary,Primary
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,605,Secondary,Secondary
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,606,Farm,Farm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,721,Cards,Cards
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,730,Agent Skills,"Agent, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,731,Agent Info,"Agent, Info"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,733,Costumes,Costumes
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,740,Mission List,"Mission, List"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,741,Field Guide,"Field, Guide"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,752,Options,Options
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,753,Tutorials,Tutorials
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,755,Field,Field
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,772,Convert,Convert
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,801,Skills/Equipment,"Skills, Equipment"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,811,Confirm,Confirm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,812,Default,Default
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,813,Back,Back
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,814,Close,Close
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,900010,Weak,Weak
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,900011,Resist,Resist
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,9014,Element:,Element
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,9015,Attribute:,Attribute
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,9016,Generation:,Generation
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,9017,Condition:,Condition
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,9019,Attribute Resistance,"Attribute, Resistance"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,9020,Elemental Resistance,"Elemental, Resistance"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_category_01,Attribute Compatibility,"Attribute, Compatibility"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_category_02,Icon Description: Digimon,"Icon, Description"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_01,Attribute (Vaccine),"Attribute, Vaccine"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_02,Attribute (Data),"Attribute, Data"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_03,Attribute (Virus),"Attribute, Virus"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_04,Attribute (Free),"Attribute, Free"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_05,Attribute (Variable),"Attribute, Variable"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_06,Attribute (Unknown),"Attribute, Unknown"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_02_22,Generation,Generation
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_03_10,HP Auto-Recovery,Auto-Recovery
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_03_11,SP Auto-Recovery,Auto-Recovery
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_03_21,Brave,Brave
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_01,Cross Art,"Cross, Art"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_02,Personality (Valor),"Personality, Valor"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_03,Personality (Philanthropy),"Personality, Philanthropy"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_04,Personality (Amicability),"Personality, Amicability"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_05,Personality (Wisdom),"Personality, Wisdom"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_06,Stats Up,"Stats, Up"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_19,Continuous Effect,"Continuous, Effect"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_20,Valor-Only Effect,"Valor-Only, Effect"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_21,Philanthropy-Only Effect,"Philanthropy-Only, Effect"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_22,Amicability-Only Effect,"Amicability-Only, Effect"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_23,Wisdom-Only Effect,"Wisdom-Only, Effect"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_05_24,Cross Art Effect Learned (Атака),"Cross, Art, Effect, Learned"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_01,Objective,Objective
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_02,Current Location,"Current, Location"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_03,Hostile Digimon,Hostile
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_04,Examine,Examine
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_05,Talk,Talk
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_06,Harvest Spot,"Harvest, Spot"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_07,Treasure Chest,"Treasure, Chest"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_08,Main Mission,"Main, Mission"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_09,Side Mission,"Side, Mission"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_10,Free Mission,"Free, Mission"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_11,Shop,Shop
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_14,Equipment Shop,"Equipment, Shop"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_16,Costume Shop,"Costume, Shop"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_17,Crafting Shop,"Crafting, Shop"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,icon_info_description_06_20,Closet,Closet
